#epoch	dn	rthresh	max_below_thresh_ratio	tp	tn	fp	fn	num_correct	accuracy	total
29	5_yneuron_epoch_29.dn	0.3	0.6	285	1157	0	196	1427	0.871184371184	1638
29	5_yneuron_epoch_29.dn	0.3	0.7	289	1046	0	303	1320	0.805860805861	1638
29	5_yneuron_epoch_29.dn	0.3	0.8	294	712	0	632	991	0.605006105006	1638
29	5_yneuron_epoch_29.dn	0.3	0.9	295	230	0	1113	510	0.311355311355	1638
29	5_yneuron_epoch_29.dn	0.35	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.35	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.35	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.35	0.2	5	1343	0	290	1348	0.822954822955	1638
29	5_yneuron_epoch_29.dn	0.35	0.25	46	1343	0	249	1388	0.847374847375	1638
29	5_yneuron_epoch_29.dn	0.35	0.3	131	1343	0	164	1470	0.897435897436	1638
29	5_yneuron_epoch_29.dn	0.35	0.35	209	1335	0	94	1532	0.935286935287	1638
29	5_yneuron_epoch_29.dn	0.35	0.4	241	1283	0	114	1510	0.921855921856	1638
29	5_yneuron_epoch_29.dn	0.35	0.45	264	1257	0	117	1507	0.920024420024	1638
29	5_yneuron_epoch_29.dn	0.35	0.5	274	1228	0	136	1487	0.907814407814	1638
29	5_yneuron_epoch_29.dn	0.35	0.6	285	1162	0	191	1432	0.874236874237	1638
29	5_yneuron_epoch_29.dn	0.35	0.7	289	1051	0	298	1325	0.808913308913	1638
29	5_yneuron_epoch_29.dn	0.35	0.8	294	729	0	615	1008	0.615384615385	1638
29	5_yneuron_epoch_29.dn	0.35	0.9	295	241	0	1102	521	0.318070818071	1638
29	5_yneuron_epoch_29.dn	0.4	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.4	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.4	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.4	0.2	4	1343	0	291	1347	0.822344322344	1638
29	5_yneuron_epoch_29.dn	0.4	0.25	40	1343	0	255	1382	0.843711843712	1638
29	5_yneuron_epoch_29.dn	0.4	0.3	124	1343	0	171	1464	0.893772893773	1638
29	5_yneuron_epoch_29.dn	0.4	0.35	200	1336	0	102	1525	0.931013431013	1638
29	5_yneuron_epoch_29.dn	0.4	0.4	240	1287	0	111	1513	0.923687423687	1638
29	5_yneuron_epoch_29.dn	0.4	0.45	261	1260	0	117	1507	0.920024420024	1638
29	5_yneuron_epoch_29.dn	0.4	0.5	272	1235	0	131	1492	0.910866910867	1638
29	5_yneuron_epoch_29.dn	0.4	0.6	285	1166	0	187	1436	0.876678876679	1638
29	5_yneuron_epoch_29.dn	0.4	0.7	289	1063	0	286	1337	0.816239316239	1638
29	5_yneuron_epoch_29.dn	0.4	0.8	294	750	0	594	1029	0.628205128205	1638
29	5_yneuron_epoch_29.dn	0.4	0.9	295	253	0	1090	533	0.325396825397	1638
29	5_yneuron_epoch_29.dn	0.45	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.45	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.45	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.45	0.2	3	1343	0	292	1346	0.821733821734	1638
29	5_yneuron_epoch_29.dn	0.45	0.25	32	1343	0	263	1375	0.839438339438	1638
29	5_yneuron_epoch_29.dn	0.45	0.3	120	1343	0	175	1460	0.891330891331	1638
29	5_yneuron_epoch_29.dn	0.45	0.35	190	1340	0	108	1519	0.92735042735	1638
29	5_yneuron_epoch_29.dn	0.45	0.4	238	1292	0	108	1516	0.925518925519	1638
29	5_yneuron_epoch_29.dn	0.45	0.45	259	1263	0	116	1508	0.920634920635	1638
29	5_yneuron_epoch_29.dn	0.45	0.5	270	1238	0	130	1494	0.912087912088	1638
29	5_yneuron_epoch_29.dn	0.45	0.6	284	1172	0	182	1441	0.879731379731	1638
29	5_yneuron_epoch_29.dn	0.45	0.7	289	1079	0	270	1353	0.826007326007	1638
29	5_yneuron_epoch_29.dn	0.45	0.8	293	772	0	573	1050	0.641025641026	1638
29	5_yneuron_epoch_29.dn	0.45	0.9	295	270	0	1073	550	0.335775335775	1638
29	5_yneuron_epoch_29.dn	0.5	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.5	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.5	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.5	0.2	3	1343	0	292	1346	0.821733821734	1638
29	5_yneuron_epoch_29.dn	0.5	0.25	28	1343	0	267	1371	0.836996336996	1638
29	5_yneuron_epoch_29.dn	0.5	0.3	110	1343	0	185	1451	0.885836385836	1638
29	5_yneuron_epoch_29.dn	0.5	0.35	184	1342	0	112	1516	0.925518925519	1638
29	5_yneuron_epoch_29.dn	0.5	0.4	231	1296	0	111	1514	0.924297924298	1638
29	5_yneuron_epoch_29.dn	0.5	0.45	257	1268	0	113	1511	0.922466422466	1638
29	5_yneuron_epoch_29.dn	0.5	0.5	269	1245	0	124	1500	0.915750915751	1638
29	5_yneuron_epoch_29.dn	0.5	0.6	283	1173	0	182	1441	0.879731379731	1638
29	5_yneuron_epoch_29.dn	0.5	0.7	289	1088	0	261	1362	0.831501831502	1638
29	5_yneuron_epoch_29.dn	0.5	0.8	293	787	0	558	1065	0.650183150183	1638
29	5_yneuron_epoch_29.dn	0.5	0.9	295	279	0	1064	559	0.34126984127	1638
29	5_yneuron_epoch_29.dn	0.6	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.6	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.6	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.6	0.2	2	1343	0	293	1345	0.821123321123	1638
29	5_yneuron_epoch_29.dn	0.6	0.25	21	1343	0	274	1364	0.832722832723	1638
29	5_yneuron_epoch_29.dn	0.6	0.3	94	1343	0	201	1435	0.876068376068	1638
29	5_yneuron_epoch_29.dn	0.6	0.35	166	1343	0	129	1503	0.917582417582	1638
29	5_yneuron_epoch_29.dn	0.6	0.4	223	1311	0	104	1521	0.928571428571	1638
29	5_yneuron_epoch_29.dn	0.6	0.45	254	1275	0	109	1515	0.924908424908	1638
29	5_yneuron_epoch_29.dn	0.6	0.5	267	1255	0	116	1508	0.920634920635	1638
29	5_yneuron_epoch_29.dn	0.6	0.6	280	1182	0	176	1447	0.883394383394	1638
29	5_yneuron_epoch_29.dn	0.6	0.7	288	1108	0	242	1381	0.843101343101	1638
29	5_yneuron_epoch_29.dn	0.6	0.8	293	825	0	520	1103	0.673382173382	1638
29	5_yneuron_epoch_29.dn	0.6	0.9	295	312	0	1031	592	0.361416361416	1638
29	5_yneuron_epoch_29.dn	0.7	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.7	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.7	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.7	0.2	2	1343	0	293	1345	0.821123321123	1638
29	5_yneuron_epoch_29.dn	0.7	0.25	15	1343	0	280	1358	0.82905982906	1638
29	5_yneuron_epoch_29.dn	0.7	0.3	67	1343	0	228	1409	0.860195360195	1638
29	5_yneuron_epoch_29.dn	0.7	0.35	146	1343	0	149	1485	0.906593406593	1638
29	5_yneuron_epoch_29.dn	0.7	0.4	214	1322	0	102	1523	0.929792429792	1638
29	5_yneuron_epoch_29.dn	0.7	0.45	243	1283	0	112	1512	0.923076923077	1638
29	5_yneuron_epoch_29.dn	0.7	0.5	265	1261	0	112	1512	0.923076923077	1638
29	5_yneuron_epoch_29.dn	0.7	0.6	277	1197	0	164	1459	0.89072039072	1638
29	5_yneuron_epoch_29.dn	0.7	0.7	286	1130	0	222	1401	0.855311355311	1638
29	5_yneuron_epoch_29.dn	0.7	0.8	293	859	0	486	1137	0.694139194139	1638
29	5_yneuron_epoch_29.dn	0.7	0.9	295	348	0	995	628	0.383394383394	1638
29	5_yneuron_epoch_29.dn	0.8	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.8	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.8	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.8	0.2	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.8	0.25	5	1343	0	290	1348	0.822954822955	1638
29	5_yneuron_epoch_29.dn	0.8	0.3	49	1343	0	246	1391	0.849206349206	1638
29	5_yneuron_epoch_29.dn	0.8	0.35	134	1343	0	161	1473	0.899267399267	1638
29	5_yneuron_epoch_29.dn	0.8	0.4	203	1332	0	103	1522	0.929181929182	1638
29	5_yneuron_epoch_29.dn	0.8	0.45	235	1291	0	112	1512	0.923076923077	1638
29	5_yneuron_epoch_29.dn	0.8	0.5	261	1266	0	111	1513	0.923687423687	1638
29	5_yneuron_epoch_29.dn	0.8	0.6	276	1218	0	144	1479	0.90293040293	1638
29	5_yneuron_epoch_29.dn	0.8	0.7	285	1142	0	211	1412	0.862026862027	1638
29	5_yneuron_epoch_29.dn	0.8	0.8	293	893	0	452	1171	0.714896214896	1638
29	5_yneuron_epoch_29.dn	0.8	0.9	295	392	0	951	672	0.410256410256	1638
29	5_yneuron_epoch_29.dn	0.9	0.05	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.9	0.1	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.9	0.15	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.9	0.2	0	1343	0	295	1343	0.819902319902	1638
29	5_yneuron_epoch_29.dn	0.9	0.25	3	1343	0	292	1346	0.821733821734	1638
29	5_yneuron_epoch_29.dn	0.9	0.3	40	1343	0	255	1383	0.844322344322	1638
29	5_yneuron_epoch_29.dn	0.9	0.35	116	1343	0	179	1456	0.888888888889	1638
29	5_yneuron_epoch_29.dn	0.9	0.4	179	1340	0	119	1509	0.921245421245	1638
29	5_yneuron_epoch_29.dn	0.9	0.45	225	1298	0	115	1509	0.921245421245	1638
29	5_yneuron_epoch_29.dn	0.9	0.5	254	1273	0	111	1513	0.923687423687	1638
29	5_yneuron_epoch_29.dn	0.9	0.6	274	1237	0	127	1497	0.913919413919	1638
29	5_yneuron_epoch_29.dn	0.9	0.7	284	1158	0	196	1427	0.871184371184	1638
29	5_yneuron_epoch_29.dn	0.9	0.8	293	933	0	412	1211	0.739316239316	1638
29	5_yneuron_epoch_29.dn	0.9	0.9	295	434	0	909	714	0.435897435897	1638
30	5_yneuron_epoch_30.dn	0.05	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.05	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.05	0.15	1	1343	0	294	1344	0.820512820513	1638
30	5_yneuron_epoch_30.dn	0.05	0.2	18	1343	0	277	1361	0.830891330891	1638
30	5_yneuron_epoch_30.dn	0.05	0.25	89	1343	0	206	1430	0.873015873016	1638
30	5_yneuron_epoch_30.dn	0.05	0.3	181	1343	0	114	1514	0.924297924298	1638
30	5_yneuron_epoch_30.dn	0.05	0.35	230	1300	0	108	1517	0.926129426129	1638
30	5_yneuron_epoch_30.dn	0.05	0.4	257	1263	0	118	1506	0.919413919414	1638
30	5_yneuron_epoch_30.dn	0.05	0.45	274	1229	0	135	1488	0.908424908425	1638
30	5_yneuron_epoch_30.dn	0.05	0.5	281	1189	0	168	1455	0.888278388278	1638
30	5_yneuron_epoch_30.dn	0.05	0.6	287	1145	0	206	1417	0.865079365079	1638
30	5_yneuron_epoch_30.dn	0.05	0.7	291	989	0	358	1265	0.772283272283	1638
30	5_yneuron_epoch_30.dn	0.05	0.8	294	643	0	701	922	0.562881562882	1638
30	5_yneuron_epoch_30.dn	0.05	0.9	295	186	0	1157	466	0.284493284493	1638
30	5_yneuron_epoch_30.dn	0.1	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.1	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.1	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.1	0.2	16	1343	0	279	1359	0.82967032967	1638
30	5_yneuron_epoch_30.dn	0.1	0.25	82	1343	0	213	1424	0.869352869353	1638
30	5_yneuron_epoch_30.dn	0.1	0.3	174	1343	0	121	1509	0.921245421245	1638
30	5_yneuron_epoch_30.dn	0.1	0.35	230	1306	0	102	1523	0.929792429792	1638
30	5_yneuron_epoch_30.dn	0.1	0.4	256	1266	0	116	1508	0.920634920635	1638
30	5_yneuron_epoch_30.dn	0.1	0.45	271	1235	0	132	1491	0.910256410256	1638
30	5_yneuron_epoch_30.dn	0.1	0.5	280	1196	0	162	1461	0.891941391941	1638
30	5_yneuron_epoch_30.dn	0.1	0.6	286	1147	0	205	1418	0.86568986569	1638
30	5_yneuron_epoch_30.dn	0.1	0.7	290	1001	0	347	1276	0.778998778999	1638
30	5_yneuron_epoch_30.dn	0.1	0.8	294	655	0	689	934	0.570207570208	1638
30	5_yneuron_epoch_30.dn	0.1	0.9	295	192	0	1151	472	0.288156288156	1638
30	5_yneuron_epoch_30.dn	0.15	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.15	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.15	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.15	0.2	14	1343	0	281	1357	0.828449328449	1638
30	5_yneuron_epoch_30.dn	0.15	0.25	75	1343	0	220	1417	0.865079365079	1638
30	5_yneuron_epoch_30.dn	0.15	0.3	165	1343	0	130	1502	0.916971916972	1638
30	5_yneuron_epoch_30.dn	0.15	0.35	228	1315	0	95	1530	0.934065934066	1638
30	5_yneuron_epoch_30.dn	0.15	0.4	254	1270	0	114	1510	0.921855921856	1638
30	5_yneuron_epoch_30.dn	0.15	0.45	269	1243	0	126	1498	0.91452991453	1638
30	5_yneuron_epoch_30.dn	0.15	0.5	280	1200	0	158	1465	0.894383394383	1638
30	5_yneuron_epoch_30.dn	0.15	0.6	285	1151	0	202	1421	0.867521367521	1638
30	5_yneuron_epoch_30.dn	0.15	0.7	289	1014	0	335	1288	0.786324786325	1638
30	5_yneuron_epoch_30.dn	0.15	0.8	294	668	0	676	947	0.578144078144	1638
30	5_yneuron_epoch_30.dn	0.15	0.9	295	198	0	1145	478	0.291819291819	1638
30	5_yneuron_epoch_30.dn	0.2	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.2	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.2	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.2	0.2	12	1343	0	283	1355	0.827228327228	1638
30	5_yneuron_epoch_30.dn	0.2	0.25	65	1343	0	230	1407	0.858974358974	1638
30	5_yneuron_epoch_30.dn	0.2	0.3	150	1343	0	145	1489	0.909035409035	1638
30	5_yneuron_epoch_30.dn	0.2	0.35	226	1323	0	89	1536	0.937728937729	1638
30	5_yneuron_epoch_30.dn	0.2	0.4	251	1273	0	114	1510	0.921855921856	1638
30	5_yneuron_epoch_30.dn	0.2	0.45	269	1248	0	121	1503	0.917582417582	1638
30	5_yneuron_epoch_30.dn	0.2	0.5	279	1208	0	151	1472	0.898656898657	1638
30	5_yneuron_epoch_30.dn	0.2	0.6	285	1153	0	200	1423	0.868742368742	1638
30	5_yneuron_epoch_30.dn	0.2	0.7	289	1026	0	323	1300	0.793650793651	1638
30	5_yneuron_epoch_30.dn	0.2	0.8	294	684	0	660	963	0.587912087912	1638
30	5_yneuron_epoch_30.dn	0.2	0.9	295	207	0	1136	487	0.297313797314	1638
30	5_yneuron_epoch_30.dn	0.25	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.25	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.25	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.25	0.2	7	1343	0	288	1350	0.824175824176	1638
30	5_yneuron_epoch_30.dn	0.25	0.25	63	1343	0	232	1405	0.857753357753	1638
30	5_yneuron_epoch_30.dn	0.25	0.3	144	1343	0	151	1483	0.905372405372	1638
30	5_yneuron_epoch_30.dn	0.25	0.35	222	1328	0	88	1537	0.938339438339	1638
30	5_yneuron_epoch_30.dn	0.25	0.4	248	1277	0	113	1511	0.922466422466	1638
30	5_yneuron_epoch_30.dn	0.25	0.45	267	1250	0	121	1503	0.917582417582	1638
30	5_yneuron_epoch_30.dn	0.25	0.5	277	1215	0	146	1477	0.901709401709	1638
30	5_yneuron_epoch_30.dn	0.25	0.6	285	1153	0	200	1423	0.868742368742	1638
30	5_yneuron_epoch_30.dn	0.25	0.7	289	1035	0	314	1309	0.799145299145	1638
30	5_yneuron_epoch_30.dn	0.25	0.8	294	703	0	641	982	0.599511599512	1638
30	5_yneuron_epoch_30.dn	0.25	0.9	295	217	0	1126	497	0.303418803419	1638
30	5_yneuron_epoch_30.dn	0.3	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.3	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.3	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.3	0.2	6	1343	0	289	1349	0.823565323565	1638
30	5_yneuron_epoch_30.dn	0.3	0.25	57	1343	0	238	1399	0.85409035409	1638
30	5_yneuron_epoch_30.dn	0.3	0.3	141	1343	0	154	1480	0.903540903541	1638
30	5_yneuron_epoch_30.dn	0.3	0.35	217	1331	0	90	1535	0.937118437118	1638
30	5_yneuron_epoch_30.dn	0.3	0.4	246	1281	0	111	1513	0.923687423687	1638
30	5_yneuron_epoch_30.dn	0.3	0.45	264	1252	0	122	1502	0.916971916972	1638
30	5_yneuron_epoch_30.dn	0.3	0.5	275	1220	0	143	1480	0.903540903541	1638
30	5_yneuron_epoch_30.dn	0.3	0.6	285	1157	0	196	1427	0.871184371184	1638
30	5_yneuron_epoch_30.dn	0.3	0.7	289	1046	0	303	1320	0.805860805861	1638
30	5_yneuron_epoch_30.dn	0.3	0.8	294	713	0	631	992	0.605616605617	1638
30	5_yneuron_epoch_30.dn	0.3	0.9	295	233	0	1110	513	0.313186813187	1638
30	5_yneuron_epoch_30.dn	0.35	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.35	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.35	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.35	0.2	5	1343	0	290	1348	0.822954822955	1638
30	5_yneuron_epoch_30.dn	0.35	0.25	46	1343	0	249	1388	0.847374847375	1638
30	5_yneuron_epoch_30.dn	0.35	0.3	131	1343	0	164	1470	0.897435897436	1638
30	5_yneuron_epoch_30.dn	0.35	0.35	208	1335	0	95	1531	0.934676434676	1638
30	5_yneuron_epoch_30.dn	0.35	0.4	241	1284	0	113	1511	0.922466422466	1638
30	5_yneuron_epoch_30.dn	0.35	0.45	264	1257	0	117	1507	0.920024420024	1638
30	5_yneuron_epoch_30.dn	0.35	0.5	274	1229	0	135	1488	0.908424908425	1638
30	5_yneuron_epoch_30.dn	0.35	0.6	285	1162	0	191	1432	0.874236874237	1638
30	5_yneuron_epoch_30.dn	0.35	0.7	289	1051	0	298	1325	0.808913308913	1638
30	5_yneuron_epoch_30.dn	0.35	0.8	294	729	0	615	1008	0.615384615385	1638
30	5_yneuron_epoch_30.dn	0.35	0.9	295	245	0	1098	525	0.320512820513	1638
30	5_yneuron_epoch_30.dn	0.4	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.4	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.4	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.4	0.2	4	1343	0	291	1347	0.822344322344	1638
30	5_yneuron_epoch_30.dn	0.4	0.25	40	1343	0	255	1382	0.843711843712	1638
30	5_yneuron_epoch_30.dn	0.4	0.3	125	1343	0	170	1464	0.893772893773	1638
30	5_yneuron_epoch_30.dn	0.4	0.35	200	1336	0	102	1525	0.931013431013	1638
30	5_yneuron_epoch_30.dn	0.4	0.4	239	1287	0	112	1512	0.923076923077	1638
30	5_yneuron_epoch_30.dn	0.4	0.45	260	1260	0	118	1506	0.919413919414	1638
30	5_yneuron_epoch_30.dn	0.4	0.5	272	1235	0	131	1492	0.910866910867	1638
30	5_yneuron_epoch_30.dn	0.4	0.6	285	1166	0	187	1436	0.876678876679	1638
30	5_yneuron_epoch_30.dn	0.4	0.7	289	1063	0	286	1337	0.816239316239	1638
30	5_yneuron_epoch_30.dn	0.4	0.8	294	752	0	592	1031	0.629426129426	1638
30	5_yneuron_epoch_30.dn	0.4	0.9	295	253	0	1090	533	0.325396825397	1638
30	5_yneuron_epoch_30.dn	0.45	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.45	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.45	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.45	0.2	3	1343	0	292	1346	0.821733821734	1638
30	5_yneuron_epoch_30.dn	0.45	0.25	32	1343	0	263	1375	0.839438339438	1638
30	5_yneuron_epoch_30.dn	0.45	0.3	120	1343	0	175	1460	0.891330891331	1638
30	5_yneuron_epoch_30.dn	0.45	0.35	190	1340	0	108	1519	0.92735042735	1638
30	5_yneuron_epoch_30.dn	0.45	0.4	238	1292	0	108	1516	0.925518925519	1638
30	5_yneuron_epoch_30.dn	0.45	0.45	259	1263	0	116	1508	0.920634920635	1638
30	5_yneuron_epoch_30.dn	0.45	0.5	270	1238	0	130	1494	0.912087912088	1638
30	5_yneuron_epoch_30.dn	0.45	0.6	284	1171	0	183	1440	0.879120879121	1638
30	5_yneuron_epoch_30.dn	0.45	0.7	289	1079	0	270	1353	0.826007326007	1638
30	5_yneuron_epoch_30.dn	0.45	0.8	293	773	0	572	1051	0.641636141636	1638
30	5_yneuron_epoch_30.dn	0.45	0.9	295	270	0	1073	550	0.335775335775	1638
30	5_yneuron_epoch_30.dn	0.5	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.5	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.5	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.5	0.2	3	1343	0	292	1346	0.821733821734	1638
30	5_yneuron_epoch_30.dn	0.5	0.25	28	1343	0	267	1371	0.836996336996	1638
30	5_yneuron_epoch_30.dn	0.5	0.3	110	1343	0	185	1451	0.885836385836	1638
30	5_yneuron_epoch_30.dn	0.5	0.35	184	1342	0	112	1516	0.925518925519	1638
30	5_yneuron_epoch_30.dn	0.5	0.4	231	1296	0	111	1514	0.924297924298	1638
30	5_yneuron_epoch_30.dn	0.5	0.45	257	1268	0	113	1511	0.922466422466	1638
30	5_yneuron_epoch_30.dn	0.5	0.5	269	1245	0	124	1500	0.915750915751	1638
30	5_yneuron_epoch_30.dn	0.5	0.6	283	1174	0	181	1442	0.880341880342	1638
30	5_yneuron_epoch_30.dn	0.5	0.7	289	1088	0	261	1362	0.831501831502	1638
30	5_yneuron_epoch_30.dn	0.5	0.8	293	790	0	555	1068	0.652014652015	1638
30	5_yneuron_epoch_30.dn	0.5	0.9	295	279	0	1064	559	0.34126984127	1638
30	5_yneuron_epoch_30.dn	0.6	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.6	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.6	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.6	0.2	2	1343	0	293	1345	0.821123321123	1638
30	5_yneuron_epoch_30.dn	0.6	0.25	21	1343	0	274	1364	0.832722832723	1638
30	5_yneuron_epoch_30.dn	0.6	0.3	94	1343	0	201	1435	0.876068376068	1638
30	5_yneuron_epoch_30.dn	0.6	0.35	166	1343	0	129	1503	0.917582417582	1638
30	5_yneuron_epoch_30.dn	0.6	0.4	223	1311	0	104	1521	0.928571428571	1638
30	5_yneuron_epoch_30.dn	0.6	0.45	253	1275	0	110	1514	0.924297924298	1638
30	5_yneuron_epoch_30.dn	0.6	0.5	267	1255	0	116	1508	0.920634920635	1638
30	5_yneuron_epoch_30.dn	0.6	0.6	280	1182	0	176	1447	0.883394383394	1638
30	5_yneuron_epoch_30.dn	0.6	0.7	288	1109	0	241	1382	0.843711843712	1638
30	5_yneuron_epoch_30.dn	0.6	0.8	293	825	0	520	1103	0.673382173382	1638
30	5_yneuron_epoch_30.dn	0.6	0.9	295	312	0	1031	592	0.361416361416	1638
30	5_yneuron_epoch_30.dn	0.7	0.05	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.7	0.1	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.7	0.15	0	1343	0	295	1343	0.819902319902	1638
30	5_yneuron_epoch_30.dn	0.7	0.2	2	1343	0	293	1345	0.821123321123	1638
30	
